code,name,list_date,exchange,board,industry,risk_flag,years_listed,eligible
000936,华西股份,1999-08-10,SZ,主板,C 制造业,False,27.1,True
000937,冀中能源,1999-09-09,SZ,主板,B 采矿业,False,27.0,True
000938,紫光股份,1999-11-04,SZ,主板,C 制造业,False,26.8,True
000948,南天信息,1999-10-14,SZ,主板,I 信息技术,False,26.9,True
000949,新乡化纤,1999-10-21,SZ,主板,C 制造业,False,26.9,True
000950,重药控股,1999-09-16,SZ,主板,F 批发零售,False,27.0,True
000951,中国重汽,1999-11-25,SZ,主板,C 制造业,False,26.8,True
000952,广济药业,1999-11-12,SZ,主板,C 制造业,False,26.8,True
000953,中哲精化,1999-12-02,SZ,主板,C 制造业,False,26.8,True
000955,欣龙控股,1999-12-09,SZ,主板,C 制造业,False,26.7,True
000957,中通客车,2000-01-13,SZ,主板,C 制造业,False,26.6,True
000958,电投产融,1999-12-23,SZ,主板,D 水电煤气,False,26.7,True
000959,首钢股份,1999-12-16,SZ,主板,C 制造业,False,26.7,True
000960,锡业股份,2000-02-21,SZ,主板,C 制造业,False,26.5,True
000962,东方钽业,2000-01-20,SZ,主板,C 制造业,False,26.6,True
000963,华东医药,2000-01-27,SZ,主板,F 批发零售,False,26.6,True
000965,天保基建,2000-04-06,SZ,主板,K 房地产,False,26.4,True
000966,长源电力,2000-03-16,SZ,主板,D 水电煤气,False,26.5,True
000967,盈峰环境,2000-03-30,SZ,主板,C 制造业,False,26.4,True
000968,蓝焰控股,2000-06-22,SZ,主板,B 采矿业,False,26.2,True
000969,安泰科技,2000-05-29,SZ,主板,C 制造业,False,26.3,True
000970,中科三环,2000-04-20,SZ,主板,C 制造业,False,26.4,True
000972,中基健康,2000-09-26,SZ,主板,C 制造业,False,25.9,True
000973,佛塑科技,2000-05-25,SZ,主板,C 制造业,False,26.3,True
000975,山金国际,2000-06-08,SZ,主板,B 采矿业,False,26.2,True
000977,浪潮信息,2000-06-08,SZ,主板,C 制造业,False,26.2,True
000978,桂林旅游,2000-05-18,SZ,主板,N 公共环保,False,26.3,True
000980,众泰汽车,2000-06-16,SZ,主板,C 制造业,False,26.2,True
000981,山子高科,2000-06-22,SZ,主板,C 制造业,False,26.2,True
000983,山西焦煤,2000-07-26,SZ,主板,B 采矿业,False,26.1,True
000985,大庆华科,2000-07-26,SZ,主板,C 制造业,False,26.1,True
000987,越秀资本,2000-07-18,SZ,主板,J 金融业,False,26.1,True
000988,华工科技,2000-06-08,SZ,主板,C 制造业,False,26.2,True
000989,九芝堂,2000-06-28,SZ,主板,C 制造业,False,26.2,True
000990,诚志股份,2000-07-06,SZ,主板,C 制造业,False,26.2,True
000993,闽东电力,2000-07-31,SZ,主板,D 水电煤气,False,26.1,True
000995,皇台酒业,2000-08-07,SZ,主板,C 制造业,False,26.1,True
000997,新大陆,2000-08-07,SZ,主板,I 信息技术,False,26.1,True
000998,隆平高科,2000-12-11,SZ,主板,A 农林牧渔,False,25.7,True
000999,华润三九,2000-03-09,SZ,主板,C 制造业,False,26.5,True
001696,宗申动力,1997-03-06,SZ,主板,C 制造业,False,29.5,True
001872,招商港口,1993-05-05,SZ,主板,G 运输仓储,False,33.3,True
001896,豫能控股,1998-01-22,SZ,主板,D 水电煤气,False,28.6,True
001914,招商积余,1994-09-28,SZ,主板,K 房地产,False,31.9,True
001979,招商蛇口,2015-12-30,SZ,主板,K 房地产,False,10.7,True
002001,新和成,2004-06-25,SZ,主板,C 制造业,False,22.2,True
002003,伟星股份,2004-06-25,SZ,主板,C 制造业,False,22.2,True
002004,华邦健康,2004-06-25,SZ,主板,C 制造业,False,22.2,True
002005,德豪润达,2004-06-25,SZ,主板,C 制造业,False,22.2,True
002006,精工科技,2004-06-25,SZ,主板,C 制造业,False,22.2,True
002007,华兰生物,2004-06-25,SZ,主板,C 制造业,False,22.2,True
002008,大族激光,2004-06-25,SZ,主板,C 制造业,False,22.2,True
002009,天奇股份,2004-06-29,SZ,主板,C 制造业,False,22.2,True
002010,传化智联,2004-06-29,SZ,主板,L 商务服务,False,22.2,True
002011,盾安环境,2004-07-05,SZ,主板,C 制造业,False,22.2,True
002012,凯恩股份,2004-07-05,SZ,主板,C 制造业,False,22.2,True
002014,永新股份,2004-07-08,SZ,主板,C 制造业,False,22.2,True
002015,协鑫能科,2004-07-08,SZ,主板,D 水电煤气,False,22.2,True
002016,世荣兆业,2004-07-08,SZ,主板,K 房地产,False,22.2,True
002017,东信和平,2004-07-13,SZ,主板,C 制造业,False,22.1,True
002019,亿帆医药,2004-07-13,SZ,主板,C 制造业,False,22.1,True
002020,京新药业,2004-07-15,SZ,主板,C 制造业,False,22.1,True
002021,中捷资源,2004-07-15,SZ,主板,C 制造业,False,22.1,True
002022,科华生物,2004-07-21,SZ,主板,C 制造业,False,22.1,True
002023,海特高新,2004-07-21,SZ,主板,C 制造业,False,22.1,True
002024,ST易购,2004-07-21,SZ,主板,F 批发零售,True,22.1,True
002025,航天电器,2004-07-26,SZ,主板,C 制造业,False,22.1,True
002026,山东威达,2004-07-27,SZ,主板,C 制造业,False,22.1,True
002027,分众传媒,2004-08-04,SZ,主板,L 商务服务,False,22.1,True
002028,思源电气,2004-08-05,SZ,主板,C 制造业,False,22.1,True
002029,七匹狼,2004-08-06,SZ,主板,C 制造业,False,22.1,True
002030,达安基因,2004-08-09,SZ,主板,C 制造业,False,22.1,True
002031,巨轮智能,2004-08-16,SZ,主板,C 制造业,False,22.1,True
002032,苏泊尔,2004-08-17,SZ,主板,C 制造业,False,22.1,True
002033,丽江股份,2004-08-25,SZ,主板,N 公共环保,False,22.0,True
002034,旺能环境,2004-08-26,SZ,主板,D 水电煤气,False,22.0,True
002035,华帝股份,2004-09-01,SZ,主板,C 制造业,False,22.0,True
002036,联创电子,2004-09-03,SZ,主板,C 制造业,False,22.0,True
002037,保利联合,2004-09-08,SZ,主板,C 制造业,False,22.0,True
002038,双鹭药业,2004-09-09,SZ,主板,C 制造业,False,22.0,True
002039,黔源电力,2005-03-03,SZ,主板,D 水电煤气,False,21.5,True
002040,南京港,2005-03-25,SZ,主板,G 运输仓储,False,21.5,True
002041,登海种业,2005-04-18,SZ,主板,A 农林牧渔,False,21.4,True
002042,华孚时尚,2005-04-27,SZ,主板,C 制造业,False,21.4,True
002043,兔宝宝,2005-05-10,SZ,主板,C 制造业,False,21.3,True
002044,美年健康,2005-05-18,SZ,主板,Q 卫生,False,21.3,True
002045,国光电器,2005-05-23,SZ,主板,C 制造业,False,21.3,True
002046,国机精工,2005-05-26,SZ,主板,C 制造业,False,21.3,True
002047,宝鹰股份,2005-05-31,SZ,主板,E 建筑业,False,21.3,True
002048,宁波华翔,2005-06-03,SZ,主板,C 制造业,False,21.3,True
002049,紫光国微,2005-06-06,SZ,主板,C 制造业,False,21.3,True
002050,三花智控,2005-06-07,SZ,主板,C 制造业,False,21.2,True
002051,中工国际,2006-06-19,SZ,主板,E 建筑业,False,20.2,True
002052,同洲电子,2006-06-27,SZ,主板,C 制造业,False,20.2,True
002053,云南能投,2006-06-27,SZ,主板,D 水电煤气,False,20.2,True
002054,德美化工,2006-07-25,SZ,主板,C 制造业,False,20.1,True
002055,ST得润,2006-07-25,SZ,主板,C 制造业,True,20.1,True
002056,横店东磁,2006-08-02,SZ,主板,C 制造业,False,20.1,True
002057,中钢天源,2006-08-02,SZ,主板,C 制造业,False,20.1,True
002058,紫竹高科,2006-08-02,SZ,主板,C 制造业,False,20.1,True
002059,云南旅游,2006-08-10,SZ,主板,N 公共环保,False,20.1,True
002060,广东建工,2006-08-10,SZ,主板,E 建筑业,False,20.1,True
002061,浙江交科,2006-08-16,SZ,主板,E 建筑业,False,20.1,True
002062,宏润建设,2006-08-16,SZ,主板,E 建筑业,False,20.1,True
002063,远光软件,2006-08-23,SZ,主板,I 信息技术,False,20.0,True
002064,华峰化学,2006-08-23,SZ,主板,C 制造业,False,20.0,True
002065,东华软件,2006-08-23,SZ,主板,I 信息技术,False,20.0,True
002066,瑞泰科技,2006-08-23,SZ,主板,C 制造业,False,20.0,True
002067,景兴纸业,2006-09-15,SZ,主板,C 制造业,False,20.0,True
002068,黑猫股份,2006-09-15,SZ,主板,C 制造业,False,20.0,True
002069,獐子岛,2006-09-28,SZ,主板,A 农林牧渔,False,19.9,True
002072,凯瑞德,2006-10-18,SZ,主板,F 批发零售,False,19.9,True
002073,软控股份,2006-10-18,SZ,主板,C 制造业,False,19.9,True
002074,国轩高科,2006-10-18,SZ,主板,C 制造业,False,19.9,True
002075,沙钢股份,2006-10-25,SZ,主板,C 制造业,False,19.9,True
002076,星光股份,2006-10-25,SZ,主板,C 制造业,False,19.9,True
002077,大港股份,2006-11-16,SZ,主板,C 制造业,False,19.8,True
002078,太阳纸业,2006-11-16,SZ,主板,C 制造业,False,19.8,True
002079,苏州固锝,2006-11-16,SZ,主板,C 制造业,False,19.8,True
002080,中材科技,2006-11-20,SZ,主板,C 制造业,False,19.8,True
002081,金螳螂,2006-11-20,SZ,主板,E 建筑业,False,19.8,True
002082,ST万邦,2006-11-20,SZ,主板,C 制造业,True,19.8,True
002083,孚日股份,2006-11-24,SZ,主板,C 制造业,False,19.8,True
002084,海鸥住工,2006-11-24,SZ,主板,C 制造业,False,19.8,True
002085,万丰奥威,2006-11-28,SZ,主板,C 制造业,False,19.8,True
002086,东方海洋,2006-11-28,SZ,主板,A 农林牧渔,False,19.8,True
002088,鲁阳节能,2006-11-30,SZ,主板,C 制造业,False,19.8,True
002090,金智科技,2006-12-08,SZ,主板,C 制造业,False,19.7,True
002091,江苏国泰,2006-12-08,SZ,主板,F 批发零售,False,19.7,True
002092,中泰化学,2006-12-08,SZ,主板,C 制造业,False,19.7,True
002093,国脉科技,2006-12-15,SZ,主板,I 信息技术,False,19.7,True
002094,青岛金王,2006-12-15,SZ,主板,C 制造业,False,19.7,True
002095,生意宝,2006-12-15,SZ,主板,I 信息技术,False,19.7,True
002096,易普力,2006-12-22,SZ,主板,C 制造业,False,19.7,True
002097,山河智能,2006-12-22,SZ,主板,C 制造业,False,19.7,True
002098,浔兴股份,2006-12-22,SZ,主板,C 制造业,False,19.7,True
002099,海翔药业,2006-12-26,SZ,主板,C 制造业,False,19.7,True
002100,天康生物,2006-12-26,SZ,主板,C 制造业,False,19.7,True
002101,广东鸿图,2006-12-29,SZ,主板,C 制造业,False,19.7,True
002102,ST能特,2006-12-29,SZ,主板,C 制造业,True,19.7,True
002103,广博股份,2007-01-10,SZ,主板,C 制造业,False,19.7,True
002104,恒宝股份,2007-01-10,SZ,主板,C 制造业,False,19.7,True
002105,信隆健康,2007-01-12,SZ,主板,C 制造业,False,19.6,True
002106,莱宝高科,2007-01-12,SZ,主板,C 制造业,False,19.6,True
002107,沃华医药,2007-01-24,SZ,主板,C 制造业,False,19.6,True
002108,沧州明珠,2007-01-24,SZ,主板,C 制造业,False,19.6,True
002109,ST兴化,2007-01-26,SZ,主板,C 制造业,True,19.6,True
002110,三钢闽光,2007-01-26,SZ,主板,C 制造业,False,19.6,True
002111,威海广泰,2007-01-26,SZ,主板,C 制造业,False,19.6,True
002112,三变科技,2007-02-08,SZ,主板,C 制造业,False,19.6,True
002114,罗平锌电,2007-02-15,SZ,主板,C 制造业,False,19.6,True
002115,三维通信,2007-02-15,SZ,主板,L 商务服务,False,19.6,True
002116,中国海诚,2007-02-15,SZ,主板,E 建筑业,False,19.6,True
002117,东港股份,2007-03-02,SZ,主板,C 制造业,False,19.5,True
002119,康强电子,2007-03-02,SZ,主板,C 制造业,False,19.5,True
002120,韵达股份,2007-03-06,SZ,主板,G 运输仓储,False,19.5,True
002121,科陆电子,2007-03-06,SZ,主板,C 制造业,False,19.5,True
002122,ST汇洲,2007-03-28,SZ,主板,C 制造业,True,19.4,True
002123,梦网科技,2007-03-28,SZ,主板,I 信息技术,False,19.4,True
002124,天邦食品,2007-04-03,SZ,主板,A 农林牧渔,False,19.4,True
002125,湘潭电化,2007-04-03,SZ,主板,C 制造业,False,19.4,True
002126,银轮股份,2007-04-18,SZ,主板,C 制造业,False,19.4,True
002127,南极电商,2007-04-18,SZ,主板,L 商务服务,False,19.4,True
002128,电投能源,2007-04-18,SZ,主板,B 采矿业,False,19.4,True
002129,TCL中环,2007-04-20,SZ,主板,C 制造业,False,19.4,True
002130,沃尔核材,2007-04-20,SZ,主板,C 制造业,False,19.4,True
002131,利欧股份,2007-04-27,SZ,主板,L 商务服务,False,19.4,True
002132,恒星科技,2007-04-27,SZ,主板,C 制造业,False,19.4,True
002133,广宇集团,2007-04-27,SZ,主板,K 房地产,False,19.4,True
002134,天津普林,2007-05-16,SZ,主板,C 制造业,False,19.3,True
002135,东南网架,2007-05-30,SZ,主板,C 制造业,False,19.3,True
002136,安纳达,2007-05-30,SZ,主板,C 制造业,False,19.3,True
002137,实益达,2007-06-13,SZ,主板,C 制造业,False,19.2,True
002138,顺络电子,2007-06-13,SZ,主板,C 制造业,False,19.2,True
002139,拓邦股份,2007-06-29,SZ,主板,C 制造业,False,19.2,True
002140,东华科技,2007-07-12,SZ,主板,E 建筑业,False,19.2,True
002141,贤丰控股,2007-07-20,SZ,主板,C 制造业,False,19.1,True
002142,宁波银行,2007-07-19,SZ,主板,J 金融业,False,19.1,True
002144,宏达高科,2007-08-03,SZ,主板,C 制造业,False,19.1,True
002145,钛能化学,2007-08-03,SZ,主板,C 制造业,False,19.1,True
002146,荣盛发展,2007-08-08,SZ,主板,K 房地产,False,19.1,True
002148,北纬科技,2007-08-10,SZ,主板,I 信息技术,False,19.1,True
002149,西部材料,2007-08-10,SZ,主板,C 制造业,False,19.1,True
002150,正泰电源,2007-08-10,SZ,主板,C 制造业,False,19.1,True
002151,北斗星通,2007-08-13,SZ,主板,C 制造业,False,19.1,True
002152,广电运通,2007-08-13,SZ,主板,C 制造业,False,19.1,True
002153,石基信息,2007-08-13,SZ,主板,I 信息技术,False,19.1,True
002154,报喜鸟,2007-08-16,SZ,主板,C 制造业,False,19.1,True
002155,湖南黄金,2007-08-16,SZ,主板,B 采矿业,False,19.1,True
002156,通富微电,2007-08-16,SZ,主板,C 制造业,False,19.1,True
002157,正邦科技,2007-08-17,SZ,主板,A 农林牧渔,False,19.1,True
002158,汉钟精机,2007-08-17,SZ,主板,C 制造业,False,19.1,True
002159,三特索道,2007-08-17,SZ,主板,N 公共环保,False,19.1,True
002160,常铝股份,2007-08-21,SZ,主板,C 制造业,False,19.0,True
002161,远望谷,2007-08-21,SZ,主板,C 制造业,False,19.0,True
002162,悦心健康,2007-08-23,SZ,主板,C 制造业,False,19.0,True
002163,海南发展,2007-08-23,SZ,主板,E 建筑业,False,19.0,True
002164,宁波东力,2007-08-23,SZ,主板,C 制造业,False,19.0,True
002165,红宝丽,2007-09-13,SZ,主板,C 制造业,False,19.0,True
002166,莱茵生物,2007-09-13,SZ,主板,C 制造业,False,19.0,True
002167,东方锆业,2007-09-13,SZ,主板,C 制造业,False,19.0,True
002168,ST惠程,2007-09-19,SZ,主板,C 制造业,True,19.0,True
002169,智光电气,2007-09-19,SZ,主板,C 制造业,False,19.0,True
002170,芭田股份,2007-09-19,SZ,主板,C 制造业,False,19.0,True
002171,楚江新材,2007-09-21,SZ,主板,C 制造业,False,19.0,True
002172,澳洋健康,2007-09-21,SZ,主板,Q 卫生,False,19.0,True
002173,创新医疗,2007-09-25,SZ,主板,Q 卫生,False,18.9,True
002174,游族网络,2007-09-25,SZ,主板,I 信息技术,False,18.9,True
002175,*ST东智,2007-10-12,SZ,主板,C 制造业,True,18.9,True
002176,江特电机,2007-10-12,SZ,主板,C 制造业,False,18.9,True
002177,御银股份,2007-11-01,SZ,主板,C 制造业,False,18.8,True
002178,延华智能,2007-11-01,SZ,主板,I 信息技术,False,18.8,True
002179,中航光电,2007-11-01,SZ,主板,C 制造业,False,18.8,True
002180,奔图科技,2007-11-13,SZ,主板,C 制造业,False,18.8,True
002181,粤传媒,2007-11-16,SZ,主板,L 商务服务,False,18.8,True
002182,宝武镁业,2007-11-13,SZ,主板,C 制造业,False,18.8,True
002183,怡亚通,2007-11-13,SZ,主板,L 商务服务,False,18.8,True
002184,海得控制,2007-11-16,SZ,主板,C 制造业,False,18.8,True
002185,华天科技,2007-11-20,SZ,主板,C 制造业,False,18.8,True
002186,全聚德,2007-11-20,SZ,主板,H 住宿餐饮,False,18.8,True
002187,广百股份,2007-11-22,SZ,主板,F 批发零售,False,18.8,True
002188,中天服务,2007-11-22,SZ,主板,K 房地产,False,18.8,True
002189,中光学,2007-12-03,SZ,主板,C 制造业,False,18.8,True
002190,成飞集成,2007-12-03,SZ,主板,C 制造业,False,18.8,True
002191,劲嘉股份,2007-12-05,SZ,主板,C 制造业,False,18.8,True
002192,融捷股份,2007-12-05,SZ,主板,B 采矿业,False,18.8,True
002193,ST如意,2007-12-07,SZ,主板,C 制造业,True,18.7,True
002194,武汉凡谷,2007-12-07,SZ,主板,C 制造业,False,18.7,True
002195,岩山科技,2007-12-12,SZ,主板,I 信息技术,False,18.7,True
002196,方正电机,2007-12-12,SZ,主板,C 制造业,False,18.7,True
002197,证通电子,2007-12-18,SZ,主板,I 信息技术,False,18.7,True
002198,ST嘉应,2007-12-18,SZ,主板,C 制造业,True,18.7,True
002199,东晶电子,2007-12-21,SZ,主板,C 制造业,False,18.7,True
002200,交投生态,2007-12-21,SZ,主板,E 建筑业,False,18.7,True
002201,九鼎新材,2007-12-26,SZ,主板,C 制造业,False,18.7,True
002202,金风科技,2007-12-26,SZ,主板,C 制造业,False,18.7,True
002203,海亮股份,2008-01-16,SZ,主板,C 制造业,False,18.6,True
002204,大连重工,2008-01-16,SZ,主板,C 制造业,False,18.6,True
002205,国统股份,2008-01-23,SZ,主板,C 制造业,False,18.6,True
002206,海利得,2008-01-23,SZ,主板,C 制造业,False,18.6,True
002207,*ST准油,2008-01-28,SZ,主板,B 采矿业,True,18.6,True
002208,合肥城建,2008-01-28,SZ,主板,K 房地产,False,18.6,True
002209,达意隆,2008-01-30,SZ,主板,C 制造业,False,18.6,True
002210,飞马国际,2008-01-30,SZ,主板,L 商务服务,False,18.6,True
002211,ST宏达,2008-02-01,SZ,主板,C 制造业,True,18.6,True
002212,天融信,2008-02-01,SZ,主板,I 信息技术,False,18.6,True
002213,大为股份,2008-02-01,SZ,主板,C 制造业,False,18.6,True
002214,大立科技,2008-02-18,SZ,主板,C 制造业,False,18.5,True
002215,诺普信,2008-02-18,SZ,主板,C 制造业,False,18.5,True
002216,三全食品,2008-02-20,SZ,主板,C 制造业,False,18.5,True
002217,ST合力泰,2008-02-20,SZ,主板,C 制造业,True,18.5,True
002218,拓日新能,2008-02-28,SZ,主板,C 制造业,False,18.5,True
002219,新里程,2008-03-06,SZ,主板,Q 卫生,False,18.5,True
002221,东华能源,2008-03-06,SZ,主板,F 批发零售,False,18.5,True
002222,福晶科技,2008-03-19,SZ,主板,C 制造业,False,18.5,True
002223,鱼跃医疗,2008-04-18,SZ,主板,C 制造业,False,18.4,True
002224,三力士,2008-04-25,SZ,主板,C 制造业,False,18.4,True
002225,濮耐股份,2008-04-25,SZ,主板,C 制造业,False,18.4,True
002226,江南化工,2008-05-06,SZ,主板,C 制造业,False,18.3,True
002227,*ST特迅,2008-05-06,SZ,主板,C 制造业,True,18.3,True
002228,合兴包装,2008-05-08,SZ,主板,C 制造业,False,18.3,True
002229,鸿博股份,2008-05-08,SZ,主板,C 制造业,False,18.3,True
002230,科大讯飞,2008-05-12,SZ,主板,I 信息技术,False,18.3,True
002232,启明信息,2008-05-09,SZ,主板,I 信息技术,False,18.3,True
002233,塔牌集团,2008-05-16,SZ,主板,C 制造业,False,18.3,True
002234,民和股份,2008-05-16,SZ,主板,A 农林牧渔,False,18.3,True
002235,安妮股份,2008-05-16,SZ,主板,C 制造业,False,18.3,True
002236,大华股份,2008-05-20,SZ,主板,C 制造业,False,18.3,True
002237,恒邦股份,2008-05-20,SZ,主板,C 制造业,False,18.3,True
002238,天威视讯,2008-05-26,SZ,主板,I 信息技术,False,18.3,True
002239,奥特佳,2008-05-22,SZ,主板,C 制造业,False,18.3,True
002240,盛新锂能,2008-05-23,SZ,主板,C 制造业,False,18.3,True
002241,歌尔股份,2008-05-22,SZ,主板,C 制造业,False,18.3,True
002242,九阳股份,2008-05-28,SZ,主板,C 制造业,False,18.3,True
002243,力合科创,2008-05-28,SZ,主板,C 制造业,False,18.3,True
002244,滨江集团,2008-05-29,SZ,主板,K 房地产,False,18.3,True
002245,蔚蓝锂芯,2008-06-05,SZ,主板,C 制造业,False,18.3,True
002246,北化股份,2008-06-05,SZ,主板,C 制造业,False,18.3,True
002247,聚力文化,2008-06-12,SZ,主板,C 制造业,False,18.2,True
002248,华东数控,2008-06-12,SZ,主板,C 制造业,False,18.2,True
002249,大洋电机,2008-06-19,SZ,主板,C 制造业,False,18.2,True
002250,联化科技,2008-06-19,SZ,主板,C 制造业,False,18.2,True
002251,步步高,2008-06-19,SZ,主板,F 批发零售,False,18.2,True
002252,上海莱士,2008-06-23,SZ,主板,C 制造业,False,18.2,True
002253,川大智胜,2008-06-23,SZ,主板,I 信息技术,False,18.2,True
002254,泰和新材,2008-06-25,SZ,主板,C 制造业,False,18.2,True
002255,海陆重工,2008-06-25,SZ,主板,C 制造业,False,18.2,True
002256,兆新股份,2008-06-25,SZ,主板,D 水电煤气,False,18.2,True
002258,利尔化学,2008-07-08,SZ,主板,C 制造业,False,18.2,True
002259,升达林业,2008-07-16,SZ,主板,D 水电煤气,False,18.1,True
002261,拓维信息,2008-07-23,SZ,主板,I 信息技术,False,18.1,True
002262,恩华药业,2008-07-23,SZ,主板,C 制造业,False,18.1,True
002263,大东南,2008-07-28,SZ,主板,C 制造业,False,18.1,True
002264,新华都,2008-07-31,SZ,主板,I 信息技术,False,18.1,True
002265,建设工业,2008-08-06,SZ,主板,C 制造业,False,18.1,True
002266,浙富控股,2008-08-06,SZ,主板,N 公共环保,False,18.1,True
002267,陕天然气,2008-08-13,SZ,主板,D 水电煤气,False,18.1,True
002268,电科网安,2008-08-11,SZ,主板,I 信息技术,False,18.1,True
002269,美邦服饰,2008-08-28,SZ,主板,C 制造业,False,18.0,True
002270,华明装备,2008-09-05,SZ,主板,C 制造业,False,18.0,True
002271,东方雨虹,2008-09-10,SZ,主板,C 制造业,False,18.0,True
002272,川润股份,2008-09-19,SZ,主板,C 制造业,False,18.0,True
002273,水晶光电,2008-09-19,SZ,主板,C 制造业,False,18.0,True
002274,华昌化工,2008-09-25,SZ,主板,C 制造业,False,17.9,True
002275,桂林三金,2009-07-10,SZ,主板,C 制造业,False,17.2,True
002276,万马股份,2009-07-10,SZ,主板,C 制造业,False,17.2,True
002277,友阿股份,2009-07-17,SZ,主板,F 批发零售,False,17.1,True
002278,神开股份,2009-08-11,SZ,主板,C 制造业,False,17.1,True
002279,久其软件,2009-08-11,SZ,主板,I 信息技术,False,17.1,True
002281,光迅科技,2009-08-21,SZ,主板,C 制造业,False,17.0,True
002282,博深股份,2009-08-21,SZ,主板,C 制造业,False,17.0,True
002283,天润工业,2009-08-21,SZ,主板,C 制造业,False,17.0,True
002284,亚太股份,2009-08-28,SZ,主板,C 制造业,False,17.0,True
002285,世联行,2009-08-28,SZ,主板,K 房地产,False,17.0,True
002286,保龄宝,2009-08-28,SZ,主板,C 制造业,False,17.0,True
002287,奇正藏药,2009-08-28,SZ,主板,C 制造业,False,17.0,True
002289,宇顺电子,2009-09-03,SZ,主板,C 制造业,False,17.0,True
002290,禾盛新材,2009-09-03,SZ,主板,C 制造业,False,17.0,True
002291,遥望科技,2009-09-03,SZ,主板,I 信息技术,False,17.0,True
002292,奥飞娱乐,2009-09-10,SZ,主板,C 制造业,False,17.0,True
002293,罗莱生活,2009-09-10,SZ,主板,C 制造业,False,17.0,True
002294,信立泰,2009-09-10,SZ,主板,C 制造业,False,17.0,True
002295,精艺股份,2009-09-29,SZ,主板,C 制造业,False,16.9,True
002296,辉煌科技,2009-09-29,SZ,主板,C 制造业,False,16.9,True
002297,博云新材,2009-09-29,SZ,主板,C 制造业,False,16.9,True
002298,中电鑫龙,2009-09-29,SZ,主板,C 制造业,False,16.9,True
002299,圣农发展,2009-10-21,SZ,主板,C 制造业,False,16.9,True
002300,太阳电缆,2009-10-21,SZ,主板,C 制造业,False,16.9,True
002301,齐心集团,2009-10-21,SZ,主板,C 制造业,False,16.9,True
002302,西部建设,2009-11-03,SZ,主板,C 制造业,False,16.8,True
002303,美盈森,2009-11-03,SZ,主板,C 制造业,False,16.8,True
002304,洋河股份,2009-11-06,SZ,主板,C 制造业,False,16.8,True
002305,*ST南置,2009-11-06,SZ,主板,K 房地产,True,16.8,True
002306,ST云网,2009-11-11,SZ,主板,H 住宿餐饮,True,16.8,True
002307,北新路桥,2009-11-11,SZ,主板,E 建筑业,False,16.8,True
002309,中利集团,2009-11-27,SZ,主板,C 制造业,False,16.8,True
002310,东方新能,2009-11-27,SZ,主板,D 水电煤气,False,16.8,True
002311,海大集团,2009-11-27,SZ,主板,C 制造业,False,16.8,True
002312,川发龙蟒,2009-12-03,SZ,主板,C 制造业,False,16.8,True
002313,日海智能,2009-12-03,SZ,主板,C 制造业,False,16.8,True
002314,南山控股,2009-12-03,SZ,主板,K 房地产,False,16.8,True
002315,焦点科技,2009-12-09,SZ,主板,I 信息技术,False,16.7,True
002316,亚联发展,2009-12-09,SZ,主板,I 信息技术,False,16.7,True
002317,众生药业,2009-12-11,SZ,主板,C 制造业,False,16.7,True
002318,久立特材,2009-12-11,SZ,主板,C 制造业,False,16.7,True
002319,乐通股份,2009-12-11,SZ,主板,C 制造业,False,16.7,True
002320,海峡股份,2009-12-16,SZ,主板,G 运输仓储,False,16.7,True
002321,华英农业,2009-12-16,SZ,主板,A 农林牧渔,False,16.7,True
002322,理工能科,2009-12-18,SZ,主板,I 信息技术,False,16.7,True
002323,*ST雅博,2009-12-18,SZ,主板,E 建筑业,True,16.7,True
002324,普利特,2009-12-18,SZ,主板,C 制造业,False,16.7,True
002326,永太科技,2009-12-22,SZ,主板,C 制造业,False,16.7,True
002327,富安娜,2009-12-30,SZ,主板,C 制造业,False,16.7,True
002328,新朋股份,2009-12-30,SZ,主板,C 制造业,False,16.7,True
002329,皇氏集团,2010-01-06,SZ,主板,C 制造业,False,16.7,True
002330,得利斯,2010-01-06,SZ,主板,C 制造业,False,16.7,True
002331,皖通科技,2010-01-06,SZ,主板,I 信息技术,False,16.7,True
002332,仙琚制药,2010-01-12,SZ,主板,C 制造业,False,16.6,True
002333,罗普斯金,2010-01-12,SZ,主板,C 制造业,False,16.6,True
002334,英威腾,2010-01-13,SZ,主板,C 制造业,False,16.6,True
002335,科华数据,2010-01-13,SZ,主板,C 制造业,False,16.6,True
002337,赛象科技,2010-01-15,SZ,主板,C 制造业,False,16.6,True
002338,奥普光电,2010-01-15,SZ,主板,C 制造业,False,16.6,True
002339,积成电子,2010-01-22,SZ,主板,C 制造业,False,16.6,True
002340,格林美,2010-01-22,SZ,主板,C 制造业,False,16.6,True
002342,巨力索具,2010-01-26,SZ,主板,C 制造业,False,16.6,True
002343,慈文传媒,2010-01-26,SZ,主板,R 文化传播,False,16.6,True
002344,海宁皮城,2010-01-26,SZ,主板,L 商务服务,False,16.6,True
002345,潮宏基,2010-01-28,SZ,主板,C 制造业,False,16.6,True
002346,柘中股份,2010-01-28,SZ,主板,C 制造业,False,16.6,True
002347,泰尔股份,2010-01-28,SZ,主板,C 制造业,False,16.6,True
002348,高乐股份,2010-02-03,SZ,主板,C 制造业,False,16.6,True
002349,精华制药,2010-02-03,SZ,主板,C 制造业,False,16.6,True
002350,北京科锐,2010-02-03,SZ,主板,C 制造业,False,16.6,True
002351,漫步者,2010-02-05,SZ,主板,C 制造业,False,16.6,True
